Country_Name,Country_Code,Year,GDP_per_Capita_USD,Population,Life_Expectancy_WB
World,WLD,2017,10747.764306505,7614523410.0,72.3651515431591
World,WLD,2018,11309.3830773178,7697233736.0,72.6433904952398
World,WLD,2019,11376.0818134476,7778008621.0,72.8686568501624
"Yemen, Rep.",YEM,2015,1362.1738120601,31159379.0,66.761
"Yemen, Rep.",YEM,2016,975.359417003225,32109010.0,67.105
"Yemen, Rep.",YEM,2017,811.165970405745,33090921.0,67.12
"Yemen, Rep.",YEM,2018,633.887202451545,34085182.0,65.915
"Yemen, Rep.",YEM,2019,,35111408.0,66.567
Zambia,ZMB,2015,1295.87788680068,16399089.0,60.728
Zambia,ZMB,2016,1239.08527877713,16914423.0,61.129
Zambia,ZMB,2017,1483.46577328065,17441320.0,61.564
Zambia,ZMB,2018,1463.89997855593,17973569.0,62.138
Zambia,ZMB,2019,1258.98619844462,18513839.0,62.914
Zimbabwe,ZWE,2015,1387.12632595026,14399013.0,58.989
Zimbabwe,ZWE,2016,1408.13945253431,14600294.0,59.76
Zimbabwe,ZWE,2017,3445.44941020134,14812482.0,60.263
Zimbabwe,ZWE,2018,2270.89531874302,15034452.0,60.906
Zimbabwe,ZWE,2019,2184.32923855469,15271368.0,61.06
